CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
160.0,224.0,0.8515,-0.5425,-1.1105,-0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.5,2.0,-1.0,1.5,-1.5,0.5,-0.5,99.006,101.847,101.796,101.656,96.63,100.409,97.151,96.704,88.28,93.931,96.151,100.607,98.856,98.646,97.203,93.605,15
148.0,229.0,0.9024,-0.5635,-0.9777,-0.5,1.0,-1.0,1.0,-0.5,0.5,0.0,0.0,0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,-0.5,101.098,102.63,102.555,102.142,96.935,98.844,96.629,97.191,89.29,95.1,97.862,96.89,100.746,98.697,93.932,98.905,15
159.0,236.0,0.8988,-0.5874,-1.0864,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,-1.0,0.5,-0.5,-3.5,3.5,-0.5,0.5,101.639,102.643,102.667,102.144,99.386,98.233,95.624,97.221,91.55,94.103,98.043,99.063,96.161,98.511,93.917,96.391,15
155.0,230.0,0.8808,-0.8581,-1.0554,3.5,-3.5,-0.5,0.5,0.5,-0.5,0.5,-0.5,3.0,-3.0,0.0,0.0,-2.5,2.5,0.5,0.0,100.011,102.297,102.294,102.207,95.396,99.495,97.188,95.617,92.908,94.892,97.397,100.983,101.195,101.273,96.586,95.381,15
157.0,249.0,0.8411,-1.0072,-1.2074,1.0,-1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,97.796,101.219,99.896,100.492,92.94,97.995,96.931,93.058,94.454,96.048,99.252,102.941,101.978,100.602,98.264,92.823,15
153.0,235.0,0.8545,-0.7901,-1.0,1.0,-1.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,99.121,101.932,100.966,101.485,96.531,98.675,95.243,94.58,92.766,95.984,99.279,101.813,101.969,101.254,98.833,93.884,15
159.0,245.0,0.8346,-0.8485,-1.1539,0.5,-0.5,0.0,0.0,0.5,-0.5,1.5,-1.5,1.5,-1.5,0.5,-0.5,0.5,-0.5,-2.0,0.5,97.998,101.513,101.487,101.061,92.753,99.933,98.145,90.454,93.319,92.009,96.004,101.24,100.937,100.22,100.679,92.745,15
154.0,220.0,0.8157,-0.8193,-1.1685,0.0,0.5,-0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,97.743,100.802,100.71,100.89,89.839,97.28,98.048,95.647,93.925,93.87,94.716,99.915,101.933,99.874,97.361,94.285,15
154.0,223.0,0.8775,-0.5279,-1.0332,0.0,0.0,0.0,0.0,1.5,-0.5,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,-0.5,0.5,100.168,102.206,102.201,102.219,95.903,99.04,99.232,98.236,90.877,92.96,96.258,100.017,101.33,100.096,97.689,93.774,15
157.0,229.0,0.8763,-0.6649,-1.0565,-1.0,1.0,0.0,0.0,1.5,-1.5,-0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,1.0,99.621,102.165,102.098,101.854,94.734,98.944,98.227,94.88,92.928,92.217,94.925,99.041,100.368,98.301,97.124,92.903,15
153.0,270.0,0.9827,0.0373,-1.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,0.5,-0.5,-2.0,2.0,102.218,103.25,103.25,103.25,103.405,103.059,102.375,103.793,97.142,87.171,83.298,83.031,98.601,99.676,103.493,104.414,3
140.0,263.0,0.9824,-0.2953,-1.131,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-0.5,-1.0,-2.0,1.0,0.0,0.0,102.218,103.25,103.25,103.25,103.076,97.357,100.227,102.299,94.343,86.656,85.74,84.379,100.495,104.376,104.377,104.381,3
156.0,227.0,0.9895,-0.9475,-1.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,102.757,103.882,104.656,104.704,91.34,85.386,86.997,86.344,101.861,104.128,104.457,104.697,3
141.0,242.0,0.9812,-0.5452,-1.4072,1.5,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,2.5,-1.5,1.5,0.5,-0.5,102.218,103.25,103.25,103.25,101.093,100.449,101.567,101.372,92.377,91.835,92.747,90.876,100.086,101.724,101.451,103.149,3
156.0,245.0,0.9853,-0.9869,-1.1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-1.0,1.5,2.0,-0.5,-0.5,0.5,102.218,103.25,103.25,103.25,103.502,102.903,104.364,104.54,94.136,89.281,87.498,84.329,98.208,99.875,102.317,104.36,3
140.0,256.0,0.9835,-0.0576,-1.2093,0.0,0.0,0.0,0.5,-0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.0,-1.0,-0.5,-1.5,1.5,102.218,103.25,103.25,103.25,102.52,102.161,100.911,100.481,95.492,91.944,90.954,90.649,99.103,103.828,104.442,104.445,3
154.0,233.0,0.977,-0.8344,-1.2157,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,-1.0,2.0,2.5,-1.0,2.0,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,101.172,101.412,103.154,99.416,87.239,87.679,85.686,83.772,96.448,95.82,101.26,104.174,3
156.0,226.0,0.9901,-1.1067,-1.1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.5,-1.5,1.5,2.0,-2.0,102.218,103.25,103.25,103.25,103.335,104.218,104.808,104.816,89.785,85.775,87.703,84.433,100.327,103.578,104.483,104.778,3
148.0,252.0,0.9901,0.0195,-1.1443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,103.733,103.764,104.773,104.781,94.683,91.953,91.933,91.06,102.788,104.748,104.746,104.747,3
149.0,287.0,0.9886,-0.9365,-1.2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-1.0,1.0,102.218,103.25,103.25,103.25,103.633,103.864,104.008,104.679,98.052,90.25,89.988,88.398,101.486,103.902,104.659,104.672,3
154.0,224.0,0.9774,-0.6786,-1.2268,0.0,0.5,1.5,0.0,0.5,-0.5,-0.5,0.0,-0.5,1.0,1.0,0.0,0.0,0.0,2.5,-2.5,102.218,103.25,103.25,103.25,99.562,98.47,101.436,101.976,87.462,87.424,89.254,84.843,96.446,98.525,100.83,104.079,3
154.0,251.0,0.988,-1.0124,-1.2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,1.0,0.0,-2.5,3.0,102.218,103.25,103.25,103.25,102.973,103.535,104.676,104.677,89.19,88.485,87.073,88.318,102.47,102.767,104.466,103.633,3
157.0,270.0,0.9853,-0.5963,-1.3512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,0.5,0.5,-0.5,2.0,-2.0,102.218,103.25,103.25,103.25,101.888,101.132,101.789,102.849,95.802,84.552,89.523,87.569,100.429,100.796,100.879,104.236,3
152.0,227.0,0.9827,-1.084,-1.2297,1.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,1.0,-1.0,-1.5,1.5,0.5,-0.5,-4.0,3.0,102.218,103.25,103.25,103.25,101.823,101.467,101.892,104.189,81.908,81.259,86.616,81.003,100.933,104.402,104.204,104.413,3
151.0,252.0,0.9867,-0.7268,-1.2519,0.0,0.0,1.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.5,0.5,102.218,103.25,103.25,103.25,103.266,102.228,103.562,104.582,89.173,84.357,86.136,83.747,102.017,104.319,104.593,104.605,3
152.0,234.0,0.986,-0.9618,-1.2512,0.0,0.0,-1.5,1.0,0.0,0.0,0.0,0.0,1.5,-0.5,2.0,-3.5,-0.5,0.5,1.0,-0.5,102.218,103.25,103.25,103.25,102.609,103.309,104.481,104.525,94.938,85.842,87.245,86.247,99.783,103.607,104.534,104.547,3
150.0,245.0,0.9715,0.2302,-1.2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,2.5,-2.5,-0.5,0.5,102.218,103.25,103.25,103.25,102.157,101.148,104.054,104.245,94.716,88.033,84.318,83.227,100.434,101.977,104.177,104.289,3
154.0,243.0,0.985,-0.8781,-1.1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,1.5,-1.5,-2.0,2.0,102.218,103.25,103.25,103.25,103.497,103.233,104.549,104.549,92.175,85.031,86.22,84.542,99.048,102.811,103.174,104.398,3
145.0,265.0,0.9876,-0.7685,-1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.5,-1.5,102.218,103.25,103.25,103.25,102.91,103.139,104.566,104.553,95.984,90.643,89.518,88.169,101.458,104.012,104.612,104.615,3
147.0,248.0,0.9846,-0.7337,-1.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1.5,-0.5,0.5,-1.5,1.5,102.218,103.25,103.25,103.25,102.472,102.44,104.339,103.502,92.132,80.958,81.47,79.892,98.399,103.886,104.508,104.516,3
151.0,228.0,0.985,-1.01,-1.258,0.5,0.5,2.5,-1.5,0.5,-0.5,1.5,-0.5,0.5,0.5,0.5,1.0,2.5,-1.5,0.0,0.0,102.218,103.25,103.25,103.25,101.135,101.789,100.956,102.746,83.659,85.099,85.979,85.81,96.431,99.249,102.914,104.481,3
146.0,262.0,0.9871,-0.7601,-1.3351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.5,-0.5,102.218,103.25,103.25,103.25,103.496,101.994,104.151,104.518,97.985,85.752,87.948,87.013,101.938,103.688,104.511,104.507,3
152.0,234.0,0.9774,-0.0952,-1.1269,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,-1.0,1.0,2.5,-2.5,0.0,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,100.144,100.234,104.035,102.889,87.626,84.04,81.328,80.79,99.632,99.869,102.534,104.178,3
154.0,246.0,0.9849,-0.3881,-1.1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,-2.0,1.0,1.5,-1.5,2.0,-2.0,102.218,103.25,103.25,103.25,101.998,103.329,104.585,104.607,92.352,84.299,84.734,86.2,102.22,103.332,103.385,103.617,3
169.0,252.0,0.9816,0.3181,-1.3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,102.385,104.171,103.811,103.361,97.418,101.046,97.39,94.734,97.805,102.247,103.298,104.052,14
168.0,248.0,0.9747,-0.2499,-1.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,102.218,103.25,103.25,103.25,102.033,104.071,103.521,103.259,97.522,100.991,96.838,93.066,96.704,101.108,103.225,103.778,14
186.0,241.0,0.9723,0.9014,-1.4043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,101.995,102.711,103.558,103.279,98.458,102.356,99.364,96.751,95.275,99.244,100.036,99.769,14
165.0,260.0,0.9676,0.3666,-1.3377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.5,0.5,-0.5,0.5,102.218,103.25,103.25,103.25,101.878,103.848,103.326,102.184,97.687,101.083,97.824,94.962,97.791,102.639,103.536,103.817,14
170.0,236.0,0.9713,0.7042,-1.4024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,102.114,103.97,103.618,103.222,96.901,101.457,97.56,92.416,97.105,101.685,102.135,103.869,14
169.0,249.0,0.977,0.1978,-1.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,-0.5,0.0,0.0,1.0,0.0,102.218,103.25,103.25,103.25,102.94,103.236,103.982,102.906,98.944,98.27,100.31,95.391,98.453,101.292,102.948,103.756,14
167.0,247.0,0.9804,0.1117,-1.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,102.509,104.081,104.078,103.294,97.124,100.242,98.097,94.649,98.355,102.609,103.437,104.053,14
169.0,225.0,0.9808,0.5586,-1.3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.599,104.015,103.511,103.089,96.793,100.647,96.937,93.53,98.107,102.629,103.766,104.014,14
165.0,265.0,0.9708,0.4133,-1.1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,102.506,103.788,103.707,103.007,97.793,101.174,97.578,94.698,98.55,102.629,103.751,103.915,14
157.0,256.0,0.9672,-0.0443,-1.3064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.313,103.274,103.274,102.153,98.191,98.801,97.483,95.313,98.791,103.117,103.649,103.65,14
180.0,231.0,0.9708,2.6173,-1.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,101.45,103.866,103.516,103.587,97.002,102.136,98.826,96.152,95.565,100.572,100.552,101.219,14
166.0,245.0,0.9816,-0.4616,-1.3033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.5,1.5,-1.5,102.218,103.25,103.25,103.25,102.596,104.211,103.995,103.383,97.551,100.999,96.129,93.863,98.245,102.34,104.013,104.15,14
175.0,257.0,0.9688,0.3864,-1.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,101.65,103.851,103.207,103.02,97.43,101.597,98.233,93.674,96.041,100.447,101.926,103.054,14
173.0,241.0,0.9737,-0.0271,-1.3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.5,-0.5,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.182,103.622,103.241,102.548,97.82,101.342,96.717,93.121,94.516,99.215,101.007,103.283,14
169.0,247.0,0.9599,-0.244,-1.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,101.82,103.445,102.831,101.87,98.749,100.468,97.918,94.472,95.07,101.513,102.07,103.385,14
164.0,246.0,0.9746,0.0625,-1.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,102.788,103.502,103.946,102.704,97.467,99.091,97.319,94.704,98.177,103.079,103.697,103.912,14
175.0,243.0,0.9804,1.0042,-1.3503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,1.0,-1.0,102.218,103.25,103.25,103.25,102.443,104.165,103.996,103.59,96.879,101.002,98.15,95.522,97.863,101.41,101.834,102.261,14
169.0,243.0,0.985,-0.2544,-1.3991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,-1.5,1.5,0.0,0.0,102.218,103.25,103.25,103.25,102.731,103.506,104.11,103.438,97.485,101.067,97.693,94.538,98.84,101.331,103.904,104.108,14
169.0,226.0,0.9787,0.9404,-1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,102.374,104.125,104.063,103.331,94.934,100.378,97.303,94.412,98.312,102.263,101.84,102.59,14
171.0,229.0,0.9707,0.1334,-1.4883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,101.97,103.232,103.5,101.903,96.98,101.186,97.572,93.645,95.207,100.519,102.277,103.338,14
173.0,256.0,0.9713,1.6832,-1.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.343,103.557,103.7,103.564,97.709,100.239,98.871,96.469,98.893,102.029,102.114,102.0,14
164.0,249.0,0.9737,-0.5501,-1.4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,-2.0,2.0,1.0,-1.0,102.218,103.25,103.25,103.25,102.459,103.354,103.746,102.565,97.92,100.574,98.219,94.488,97.908,102.141,103.68,103.708,14
171.0,258.0,0.9682,1.2182,-1.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,102.103,103.548,103.761,103.025,98.187,101.072,98.242,94.481,98.77,102.552,102.684,103.802,14
170.0,222.0,0.974,0.4311,-1.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,2.0,102.218,103.25,103.25,103.25,101.69,103.757,103.605,102.793,95.559,100.713,96.448,93.948,95.563,102.186,101.443,102.352,14
152.0,283.0,0.9603,0.6497,-0.904,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.5,-0.5,102.127,103.158,103.004,103.15,101.93,101.052,101.523,102.511,101.87,97.268,93.598,93.332,97.924,99.5,99.924,101.672,16
149.0,258.0,0.9622,3.7424,-1.2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,101.915,100.587,102.889,102.237,96.133,94.569,93.089,92.509,101.534,100.71,100.46,100.635,16
180.0,263.0,0.9543,-0.2649,-0.9952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,102.414,101.978,103.448,103.447,99.145,96.656,97.936,98.846,98.323,99.592,99.293,98.104,16
144.0,256.0,0.9274,2.3474,-1.0581,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.5,0.5,-0.5,0.5,102.031,102.613,103.091,103.092,101.711,98.231,101.114,102.645,94.53,92.565,92.639,93.924,101.885,102.451,100.592,101.229,16
157.0,246.0,0.9611,4.973,-1.0886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,102.443,100.698,103.496,103.523,96.198,95.391,93.632,93.519,101.615,101.427,100.405,101.286,16
149.0,272.0,0.961,2.5395,-0.8389,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,-0.5,0.5,-1.0,1.0,-0.5,0.5,0.5,-0.5,102.218,103.25,103.25,103.25,102.633,102.537,102.126,103.659,96.908,95.293,90.336,93.522,102.612,103.527,102.563,101.466,16
148.0,230.0,0.9491,0.998,-0.5635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,2.0,-1.0,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,102.09,100.896,103.255,103.16,96.664,91.609,94.221,93.532,102.201,102.404,102.084,102.886,16
165.0,252.0,0.8893,48.7523,-1.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,100.624,101.548,102.432,102.432,101.333,102.99,102.997,102.997,93.953,96.84,98.05,97.765,101.811,102.966,102.844,102.677,16
172.0,279.0,0.9299,-0.5622,-0.8081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,102.134,103.073,103.165,103.166,101.968,99.339,102.647,102.995,101.045,98.991,97.525,96.585,96.657,97.921,97.41,98.112,16
151.0,270.0,0.9484,0.8011,-1.2942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,101.805,101.491,102.832,102.833,100.447,97.511,101.126,102.999,95.746,95.668,95.075,93.335,101.957,102.148,101.224,100.712,16
157.0,264.0,0.9688,6.3805,-1.1695,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,-1.0,0.5,-0.5,-0.5,0.5,102.218,103.25,103.25,103.25,102.167,100.665,103.216,103.212,96.302,93.403,93.317,94.037,102.183,103.204,101.683,101.64,16
156.0,245.0,0.9677,0.6863,-1.2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,102.283,100.837,103.315,103.316,99.979,95.787,96.695,96.21,98.664,99.102,100.176,101.258,16
135.0,239.0,0.9672,2.723,-0.8966,1.5,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.056,102.587,103.096,103.094,100.999,98.154,100.759,102.399,95.704,93.353,91.558,95.123,101.953,102.992,102.993,102.993,16
148.0,265.0,0.922,10.8055,-0.8759,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,-1.0,1.0,102.003,102.343,102.913,103.033,101.962,100.959,102.798,103.0,94.375,93.15,92.256,92.034,101.969,102.448,101.311,102.713,16
154.0,266.0,0.947,7.8537,-0.9108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,102.284,101.682,102.711,103.314,98.08,94.31,94.437,93.493,102.282,103.082,101.472,103.176,16
174.0,274.0,0.9524,4.9585,-1.0941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.5,-0.5,0.5,-0.5,0.5,102.002,102.59,102.649,103.029,101.95,100.863,102.904,102.997,101.322,96.785,97.319,98.739,98.176,98.612,97.774,97.272,16
151.0,232.0,0.9328,0.988,-1.1375,-0.5,0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,-1.0,1.0,-1.5,0.5,102.218,103.25,103.25,103.25,98.424,97.824,101.636,102.022,92.646,92.667,90.987,92.696,101.261,100.419,100.509,99.984,16
151.0,266.0,0.9562,5.4932,-0.9966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-1.5,1.5,101.705,102.537,101.603,102.745,101.941,100.901,102.958,102.942,98.854,95.16,91.749,92.64,101.923,101.487,101.193,102.323,16
156.0,270.0,0.9456,2.0181,-1.1654,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.5,0.0,0.0,101.635,101.5,102.481,102.665,101.956,100.277,102.753,102.999,95.464,96.149,94.905,96.53,101.97,99.624,98.126,97.871,16
147.0,269.0,0.934,3.6081,-1.1318,0.0,0.0,-0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-3.0,2.0,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,101.343,100.469,101.425,103.007,97.18,92.681,93.188,92.728,101.973,101.66,100.538,101.088,16
158.0,278.0,0.9241,4.4603,-0.9931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-1.0,1.5,0.0,102.036,102.474,103.065,103.065,101.969,101.112,102.998,102.993,97.544,94.781,93.209,95.496,101.97,101.692,101.348,100.269,16
168.0,275.0,0.9567,6.2561,-1.1677,0.0,0.0,-0.5,0.5,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5,102.218,103.25,103.25,103.25,101.984,100.926,102.409,102.173,101.889,96.168,94.522,92.204,96.95,98.461,99.403,100.088,16
159.0,264.0,0.9081,2.3542,-1.2937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,-0.5,-0.5,0.5,-0.5,0.5,101.736,101.705,102.762,102.766,101.329,101.691,102.991,102.997,95.58,96.573,95.85,96.712,99.522,98.803,98.404,97.665,16
